Model,Perplexity,Zlib Size,Sample Text
Small,47.93251419067383,728,<|endoftext|>Toward a change in state. — Governor ...
Small,46.054325103759766,630,<|endoftext|>Tiny Spots [S1V1]: You may only own a...
Small,77.06475067138672,142,<|endoftext|>Dennis De La Hoya: The Uproxx Show on...
Small,35.18014907836914,602,"<|endoftext|>(2)(C)(v)(i)[3(c)]) in computing, for..."
Small,43.44947814941406,632,"<|endoftext|>As is the case when she makes fun, if..."
Small,34.92372512817383,780,<|endoftext|>Bishop John Henry of Cambridge is exp...
Small,45.413352966308594,657,<|endoftext|>A few points here regarding those wit...
Small,42.428077697753906,665,"<|endoftext|>2

The final result in Game 9 of the ..."
Small,44.56013870239258,631,"<|endoftext|>A ""Brick in my Pocket is Too Cold"" si..."
Small,75.8560791015625,293,"<|endoftext|>Sporting Clarity (or Facing in, or De..."
Small,51.43112564086914,609,"<|endoftext|>2.4 – The app doesn't show a name

2:..."
Small,50.643165588378906,447,"<|endoftext|>Categories Categories Education
""Hone..."
Small,52.47239685058594,265,<|endoftext|>You're getting married to an interest...
Small,51.075599670410156,676,<|endoftext|>Dawny Night (Harrison McQuillian)/Rob...
Small,38.788551330566406,620,<|endoftext|>It makes a real dent when someone ask...
Small,47.041465759277344,590,"<|endoftext|>Punxsutawney, Nd.—After taking in wha..."
Small,43.035377502441406,620,"<|endoftext|>'We can make the case for her now, yo..."
Small,41.205772399902344,693,"<|endoftext|>(Reuters photo)

U.S Congress, U.S. p..."
Small,53.414127349853516,761,<|endoftext|>Rape rates by the United Nations and ...
Small,61.73823165893555,312,"<|endoftext|>For nearly 20 years, I am committed, ..."
Small,43.07505416870117,714,"<|endoftext|>""Don't underestimate Mr Bush. Remembe..."
Small,44.377418518066406,659,"<|endoftext|>The most surprising is to us, by a hu..."
Small,41.23585510253906,694,<|endoftext|>We will update the guide shortly so y...
Small,45.47511291503906,688,<|endoftext|>: The Battle of Fort Lee John Fynth (...
Small,60.55022430419922,704,<|endoftext|>The last time The Hobbit opened was a...
Small,46.43445587158203,608,<|endoftext|>SOUTHBELON. -- A 15th day for Southea...
Small,51.104286193847656,671,"<|endoftext|>Sierra Goldsboro - 5/4 - 2/6
In 2012/..."
Small,46.84894943237305,646,"<|endoftext|>Unger was born Jan 4, 1951 in Hamburg..."
Small,64.9806137084961,381,<|endoftext|>Battleground State - 2% chance to cas...
Small,46.35093307495117,283,<|endoftext|>You must type the address in or enter...
Small,65.66092681884766,254,"<|endoftext|>U.S.-born, African American transgend..."
Small,51.038818359375,738,<|endoftext|>If the FBI cannot be persuaded with c...
Small,47.0826530456543,718,"<|endoftext|>
Golfing's new rules come courtesy of..."
Small,36.16226577758789,130,<|endoftext|>This week we hear all about it: Who w...
Small,51.87147903442383,648,<|endoftext|>Killer is the fourth member from Fina...
Small,46.44091033935547,665,"<|endoftext|>- Update #17, 4 August 2004)
 Now tha..."
Small,29.425479888916016,236,<|endoftext|>I am trying to find a website for all...
Small,40.8599853515625,553,<|endoftext|>Gangplant Profile Posts Last Edited: ...
Small,38.914405822753906,773,<|endoftext|>In April 2017 when the government wen...
Small,35.64556884765625,172,<|endoftext|>'Let me start with the words – I had ...
Small,36.9494743347168,711,<|endoftext|>. A video of police raiding a house o...
Small,45.608802795410156,572,<|endoftext|>: A Modern Guide (2004; Cambridge Onl...
Small,51.046043395996094,664,<|endoftext|>WWE is about to take advantage fans a...
Small,37.660850524902344,741,<|endoftext|>Pew Research's recent Pew research fi...
Small,33.53925704956055,755,<|endoftext|>A federal court rejected a $16-billio...
Small,37.69585037231445,354,"<|endoftext|>Panties - Naughty Kids

Merry Nippon,..."
Small,41.49440383911133,629,<|endoftext|>Gross Grams are an extremely simple m...
Small,49.994686126708984,710,"<|endoftext|>""What we've talked [about the plan wi..."
Small,48.10893249511719,637,"<|endoftext|>2

When you first see your Pokémon go..."
Small,43.044368743896484,649,"<|endoftext|>In their book about ""How the Game is ..."
Small,50.55720520019531,638,"<|endoftext|>
Riding through downtown Seattle ever..."
Small,40.99610900878906,687,<|endoftext|>- 1 of 4 users reported being killed/...
Small,27.251699447631836,380,"<|endoftext|>- If you like her to wear blue

How y..."
Small,41.55509948730469,792,<|endoftext|>It appears that after an unexpected s...
Small,50.41217803955078,634,"<|endoftext|>
When I was in prison my mother had t..."
Small,44.4954948425293,749,"<|endoftext|>In May of 2004, then senator and futu..."
Small,42.92332458496094,594,"<|endoftext|>- Advertisement -

If my father's sto..."
Small,37.93703079223633,723,<|endoftext|>This book explains all the problems f...
Small,40.010799407958984,306,"<|endoftext|>In his article about ""The Obama Effec..."
Small,40.980072021484375,686,"<|endoftext|>""The way your personality goes is pro..."
Small,45.17142105102539,489,"<|endoftext|>Diversity, social cohesion, leadershi..."
Small,40.85902786254883,648,<|endoftext|>- - A team made it's sixth trip of Au...
Small,37.837921142578125,688,<|endoftext|>Equal parts self-management and busin...
Small,32.933067321777344,751,<|endoftext|>The former White House Chief of Staff...
Small,48.64023971557617,769,"<|endoftext|>
WASHINGTON | Hillary Rodham and Eric..."
Small,58.03407287597656,629,<|endoftext|>.mp3 (26.15 KiB ) = 13457612121759 (1...
Small,42.861759185791016,603,"<|endoftext|>Fruit & Eggs

Garden Frying Machine F..."
Small,37.54732131958008,773,<|endoftext|>: An investigation in Washington stat...
Small,41.01739501953125,655,<|endoftext|>I received a request last Sunday from...
Small,51.204978942871094,91,<|endoftext|>You can take our advice and send back...
Small,51.212646484375,522,"<|endoftext|>2.5 oz

$4.95 1 / 16 Scent


5g-2lbs
..."
Small,34.101924896240234,789,<|endoftext|>Upsiding on whether or where it could...
Small,48.29598617553711,662,"<|endoftext|>""When you're looking for someone from..."
Small,34.516109466552734,670,"<|endoftext|>(Adds New Jersey) ""I do think that it..."
Small,42.067195892333984,729,<|endoftext|>The New England team finished 1-6 and...
Small,43.850975036621094,671,<|endoftext|>There was a moment when an elderly fe...
Small,50.58511734008789,615,<|endoftext|>Truck load of 3200lbs in excess of 10...
Small,43.130104064941406,743,"<|endoftext|>""This will lead our state's future by..."
Small,33.697509765625,393,"<|endoftext|>Hannah Brown. And we can take her, as..."
Small,57.79084396362305,722,"<|endoftext|>This weekend, one of two American sol..."
Small,55.41200637817383,731,"<|endoftext|>""But we can only accept failure and a..."
Small,42.748592376708984,480,<|endoftext|>Citigroup will seek $18 billion in se...
Small,57.517086029052734,734,<|endoftext|>D-Day and Fort Meagher have moved the...
Small,48.263916015625,653,"<|endoftext|>""Do nothing, boy,"" said a girl.
     ..."
Small,43.941104888916016,693,<|endoftext|>If any single country in Western civi...
Small,45.39740753173828,720,<|endoftext|>... And the whole family could live c...
Small,33.651206970214844,669,<|endoftext|>B.C.'s premier business development a...
Small,47.263885498046875,294,<|endoftext|>1 Clean #19 The Sorrowy One | The Fad...
Small,45.578880310058594,556,"<|endoftext|>I'll do a more thorough, long intervi..."
Small,46.534244537353516,369,"<|endoftext|>SATURDAY, June 26

FACT I

We have on..."
Small,48.16701889038086,652,<|endoftext|>The first official image of Captain M...
Small,45.56391906738281,642,"<|endoftext|>1 Explicit Podcast #2

We discuss Sta..."
Small,56.961360931396484,581,"<|endoftext|>M.O.'L.E.'

(This story began on Janu..."
Small,56.73661422729492,25,<|endoftext|>.<|endoftext|>...
Small,43.61720657348633,376,"<|endoftext|>2,069 people met our survey in August..."
Small,53.93147659301758,434,<|endoftext|>WOMENS AND MEN ARE WRITTING THE FUCKI...
Small,42.39518356323242,642,"<|endoftext|>
GitLab has finally shipped (and in i..."
Small,33.3662223815918,692,<|endoftext|>It wasn't like the NFL knew who'd lea...
Small,45.543575286865234,747,<|endoftext|>Racism was never more explicit: The N...
Small,55.391109466552734,660,<|endoftext|>I think in every aspect there has bee...
Small,46.93036651611328,672,"<|endoftext|>Cory Cooper on social media, where wo..."
Small,36.13119125366211,577,<|endoftext|>Sandy: Why? Why wasn't our parents th...
Small,37.35919189453125,554,<|endoftext|>Powered with OpenSST by a webmaster w...
Small,47.397823333740234,696,<|endoftext|>In his own comments to a Jewish publi...
Small,59.876617431640625,481,"<|endoftext|>2 x D3s or higher 1.0

3 x TRS5.2 VE4..."
Small,46.7392463684082,775,<|endoftext|>Fascification was developed in 2004 i...
Small,48.12492752075195,646,<|endoftext|>Duck Dynasty airs Sundays on CBS and ...
Small,48.2143669128418,716,<|endoftext|>We hope all our customers know our be...
Small,57.490596771240234,619,<|endoftext|>Bolshevian: There we stand. You're th...
Small,40.2120475769043,711,<|endoftext|>'They need to know whether the women ...
Small,36.85786437988281,691,"<|endoftext|>
Trucking, shopping and entertainment..."
Small,47.19987106323242,683,<|endoftext|>Rio 2015: What We Will Know Then From...
Small,40.2588996887207,775,"<|endoftext|>As a consequence, we've seen what's b..."
Small,29.0522403717041,682,"<|endoftext|>""So he says, 'Do not kill myself. My ..."
Small,49.65813064575195,687,<|endoftext|>HOT COOD - The Canadian Rockies had t...
Small,55.213897705078125,722,"<|endoftext|>
On July 20th the World Boxing Super ..."
Small,49.36039733886719,690,<|endoftext|>Pine Ridge Police Chief Edward Oskore...
Small,36.32921600341797,716,<|endoftext|>U.S. Immigration officials say their ...
Small,49.93675231933594,644,<|endoftext|>Lamb. This was actually done in 1759 ...
Small,43.737510681152344,631,<|endoftext|>Lebansans need more housing in the st...
Small,43.30665969848633,669,"<|endoftext|>
The following table lists each item ..."
Small,37.44508361816406,727,"<|endoftext|>In his speech to Congress last week, ..."
Small,49.36449432373047,143,<|endoftext|>It seemed too many to take and one wo...
Small,43.442237854003906,382,<|endoftext|>The European Commission has said no n...
Small,34.22199630737305,768,<|endoftext|>A group of Indian companies are looki...
Small,30.2930965423584,233,"<|endoftext|>. ""They got no explanation about whet..."
Small,46.30070495605469,682,"<|endoftext|>Drew Rosenqvist scored 23 times, his ..."
Small,58.557559967041016,95,<|endoftext|>We have just a bit less to choose fro...
Small,58.090110778808594,74,"<|endoftext|>. In any case

.

- :

@jesuseshindam..."
Small,31.53341293334961,192,"<|endoftext|>Syrgio Agbonlahor

Born

Mar 9 1969 i..."
Small,51.47917556762695,681,<|endoftext|>Merry Christmas this year to our fans...
Small,62.36921691894531,697,<|endoftext|>In July 2005 an investigative investi...
Small,37.873634338378906,720,"<|endoftext|>""When you find somebody at this heigh..."
Small,38.25776290893555,711,<|endoftext|>Danish police suspect 'bad' drug deal...
Small,46.578086853027344,668,"<|endoftext|>DETECTAM

This deck features an aggre..."
Small,41.43512725830078,652,<|endoftext|>Nestled in one of Chicago South Side'...
Small,46.63041305541992,707,<|endoftext|>If he's good enough to get out of thi...
Small,45.534812927246094,312,"<|endoftext|>1 2 5 0 50 4,096 50 50,4.01 % 20,07,7..."
Small,47.66320037841797,700,<|endoftext|>For our past two or four books we've ...
Small,44.86861801147461,636,<|endoftext|>Nancy Morgan - I'm an active reader a...
Small,58.393829345703125,153,<|endoftext|>Panthers owner Arthur Blank called hi...
Small,50.189292907714844,645,"<|endoftext|>1 | 1

If my memory serves, these wer..."
Small,58.30073547363281,764,<|endoftext|>The National Association for Marriage...
Small,37.12404251098633,773,"<|endoftext|>MUMBAI: Even more recently, Delhi and..."
Small,56.92166519165039,476,"<|endoftext|>: American Library / Google Scholar

..."
Small,20.615007400512695,689,<|endoftext|>You must enter the characters with bl...
Small,35.46969223022461,666,<|endoftext|>Ferguson: In the course of six weeks ...
Small,40.636817932128906,716,<|endoftext|>Ferguson's public comment period ran ...
Small,76.29811096191406,100,"<|endoftext|>1

1 2 Add Your Ozone Oil 4 0.9 0 100..."
Small,46.2735595703125,686,"<|endoftext|>
There must be many things she knows ..."
Small,48.100276947021484,715,<|endoftext|>Fantasy has always been my personal f...
Small,50.355587005615234,205,<|endoftext|>The current situation means more peop...
Small,37.38400650024414,177,"<|endoftext|>Citing security problems, the court a..."
Small,61.051700592041016,720,"<|endoftext|>(CNN Philippines). (Bobby Sexton)

At..."
Small,45.509071350097656,625,<|endoftext|>Fisher said if the city is lucky this...
Small,46.825801849365234,710,<|endoftext|>I've recently made sure to have more ...
Small,42.52008819580078,662,<|endoftext|>The latest and perhaps most recent de...
Small,45.74164962768555,753,"<|endoftext|>It would appear, on June 26th the fed..."
Small,100.83551025390625,181,<|endoftext|>In a move in favor of the National As...
Small,39.740787506103516,410,<|endoftext|>(CNN) Two children from Haiti died of...
Small,50.73798370361328,666,"<|endoftext|>If anyone believes our work is ""in pr..."
Small,36.1570930480957,384,<|endoftext|>I also like to use 3D printed 3D prin...
Small,42.698974609375,707,<|endoftext|>As they approached each other in fron...
Small,52.284664154052734,635,<|endoftext|>Hoping your son knows that I never ga...
Small,53.06745529174805,685,<|endoftext|>This year there will be atypical weat...
Small,48.04133224487305,659,"<|endoftext|>Lincolnshire, Ohio--While there are a..."
Small,59.86442565917969,470,"<|endoftext|>Possible solution if: 1

• a) The com..."
Small,28.631757736206055,345,<|endoftext|>There are a hundred billion men aroun...
Small,44.42974853515625,733,<|endoftext|>A senior Justice Department policy of...
Small,52.47004699707031,645,<|endoftext|>Trying with all my eggs and making ou...
Small,41.0993537902832,722,"<|endoftext|>Sydney was rocked on Tuesday (24.28, ..."
Small,53.07665252685547,614,<|endoftext|>It has taken me 10 or 25 hours to fig...
Small,44.430755615234375,215,<|endoftext|>Possible side effect from consuming m...
Small,50.758506774902344,678,<|endoftext|>- If your application fails I will no...
Small,38.95573425292969,632,"<|endoftext|>.

M. Broussadze/MORSE OF THE WEEK 20..."
Small,59.17266082763672,651,<|endoftext|>I have decided to start on an entirel...
Small,31.029827117919922,674,"<|endoftext|>""For people like me at Red Lion City ..."
Small,47.98783874511719,663,"<|endoftext|>""What I don't like a ton more.

""A bi..."
Small,44.494239807128906,597,"<|endoftext|>""You won the right. There was only on..."
Small,45.44508743286133,555,<|endoftext|>1.7 K SHARES REGRAM MOSCOW / AP SANS ...
